DP,munic,Regiao,mes_ano,roubo_veiculo,roubo_transeunte,roubo_rua,roubo_celular,furto_transeunte,furto_veiculos,furto_celular,ameaca,lesao_corp_culposa,lesao_corp_dolosa,recuperacao_veiculos
81,Niterói,Grande Niterói,2022m03,3,8,10,2,6,8,5,24,34,28,6
81,Niterói,Grande Niterói,2022m04,2,5,8,3,3,6,2,27,30,34,2
81,Niterói,Grande Niterói,2022m05,3,4,7,1,1,5,5,23,34,19,1
81,Niterói,Grande Niterói,2022m06,4,8,9,1,2,8,6,18,24,25,2
82,Maricá,Grande Niterói,2018m01,19,75,82,7,11,12,4,86,25,68,16
82,Maricá,Grande Niterói,2018m02,31,55,66,11,10,16,5,84,39,89,13
82,Maricá,Grande Niterói,2018m03,29,67,78,8,4,12,6,85,29,63,11
82,Maricá,Grande Niterói,2018m04,11,50,65,8,14,4,6,62,30,46,7
82,Maricá,Grande Niterói,2018m05,15,48,64,8,14,16,6,59,44,54,10
82,Maricá,Grande Niterói,2018m06,16,56,71,12,7,12,7,53,26,50,10
82,Maricá,Grande Niterói,2018m07,21,37,47,8,7,12,8,64,25,59,9
82,Maricá,Grande Niterói,2018m08,8,30,44,13,6,8,12,36,27,57,19
82,Maricá,Grande Niterói,2018m09,7,42,53,11,6,5,9,58,36,62,6
82,Maricá,Grande Niterói,2018m10,13,39,53,14,18,21,14,63,38,63,15
82,Maricá,Grande Niterói,2018m11,16,47,65,18,3,10,7,51,37,54,13
82,Maricá,Grande Niterói,2018m12,11,24,32,8,6,14,13,60,51,54,17
82,Maricá,Grande Niterói,2019m01,18,31,43,12,11,16,7,96,36,69,11
82,Maricá,Grande Niterói,2019m02,13,44,55,11,7,15,9,64,44,52,6
82,Maricá,Grande Niterói,2019m03,24,42,51,9,11,24,13,74,58,59,19
82,Maricá,Grande Niterói,2019m04,13,33,40,7,5,14,9,63,28,54,16
82,Maricá,Grande Niterói,2019m05,12,44,49,5,13,12,14,58,30,55,7
82,Maricá,Grande Niterói,2019m06,10,28,37,8,13,10,12,54,32,32,5
82,Maricá,Grande Niterói,2019m07,14,26,33,6,4,8,6,53,36,42,7
82,Maricá,Grande Niterói,2019m08,16,47,51,4,11,16,8,50,35,55,20
82,Maricá,Grande Niterói,2019m09,18,32,38,6,3,15,7,60,18,60,12
82,Maricá,Grande Niterói,2019m10,5,37,43,6,13,12,12,55,30,47,7
82,Maricá,Grande Niterói,2019m11,16,37,43,6,10,17,10,62,29,69,14
82,Maricá,Grande Niterói,2019m12,12,19,24,3,13,17,11,60,31,48,18
82,Maricá,Grande Niterói,2020m01,9,36,52,15,21,27,14,82,21,44,11
82,Maricá,Grande Niterói,2020m02,7,27,43,16,18,13,17,62,22,50,12
82,Maricá,Grande Niterói,2020m03,13,19,24,5,20,14,14,40,23,29,7
82,Maricá,Grande Niterói,2020m04,19,11,17,6,6,6,5,46,4,29,10
82,Maricá,Grande Niterói,2020m05,7,18,22,4,13,14,0,30,8,27,6
82,Maricá,Grande Niterói,2020m06,7,16,24,7,4,9,4,53,19,39,6
82,Maricá,Grande Niterói,2020m07,5,18,24,5,6,10,4,56,15,41,5
82,Maricá,Grande Niterói,2020m08,4,17,25,8,7,6,6,44,22,44,7
82,Maricá,Grande Niterói,2020m09,9,26,33,6,7,14,1,34,28,52,5
82,Maricá,Grande Niterói,2020m10,6,32,38,6,7,5,4,50,17,65,3
82,Maricá,Grande Niterói,2020m11,16,19,33,14,13,9,5,58,33,47,8
82,Maricá,Grande Niterói,2020m12,5,35,39,4,10,10,4,49,45,64,7
82,Maricá,Grande Niterói,2021m01,20,25,35,7,5,13,8,67,48,82,12
82,Maricá,Grande Niterói,2021m02,22,15,19,3,7,21,3,52,17,59,8
82,Maricá,Grande Niterói,2021m03,18,31,39,6,4,16,1,53,28,57,12
82,Maricá,Grande Niterói,2021m04,12,31,34,2,4,15,1,50,27,46,4
82,Maricá,Grande Niterói,2021m05,10,19,26,5,3,24,3,39,26,42,7
82,Maricá,Grande Niterói,2021m06,8,23,31,8,9,15,15,50,14,38,9
82,Maricá,Grande Niterói,2021m07,6,15,32,16,2,11,9,34,41,32,7
82,Maricá,Grande Niterói,2021m08,10,16,28,12,1,11,6,40,11,40,4
82,Maricá,Grande Niterói,2021m09,10,22,33,11,5,7,5,51,14,57,6
82,Maricá,Grande Niterói,2021m10,4,27,43,16,2,18,11,55,23,68,4
82,Maricá,Grande Niterói,2021m11,5,23,31,8,3,17,7,41,28,57,2
82,Maricá,Grande Niterói,2021m12,5,12,18,6,8,19,8,60,34,60,4
82,Maricá,Grande Niterói,2022m01,10,12,23,10,7,17,11,68,16,58,8
82,Maricá,Grande Niterói,2022m02,2,12,18,6,5,21,9,70,34,59,9
82,Maricá,Grande Niterói,2022m03,7,25,39,13,10,24,16,97,55,65,3
82,Maricá,Grande Niterói,2022m04,5,18,24,6,10,20,10,70,36,48,5
82,Maricá,Grande Niterói,2022m05,9,14,22,8,5,28,15,66,30,70,8
82,Maricá,Grande Niterói,2022m06,5,16,28,9,18,23,51,54,31,57,9
88,Barra do Pirai,Interior,2018m01,0,1,1,0,1,2,3,35,6,32,2
88,Barra do Pirai,Interior,2018m02,2,1,2,0,1,1,5,35,10,50,1
88,Barra do Pirai,Interior,2018m03,0,1,1,0,2,0,3,43,6,28,2
88,Barra do Pirai,Interior,2018m04,1,4,5,1,0,4,5,49,14,33,1
88,Barra do Pirai,Interior,2018m05,1,2,4,2,0,2,10,46,4,33,1
88,Barra do Pirai,Interior,2018m06,0,1,2,0,4,3,1,33,7,34,2
88,Barra do Pirai,Interior,2018m07,0,1,1,0,0,1,3,25,9,32,1
88,Barra do Pirai,Interior,2018m08,0,0,1,1,4,3,6,43,8,32,3
88,Barra do Pirai,Interior,2018m09,2,1,1,0,3,0,2,42,5,55,2
88,Barra do Pirai,Interior,2018m10,1,0,1,1,2,2,2,52,9,43,2
88,Barra do Pirai,Interior,2018m11,1,0,0,0,0,1,6,38,17,42,5
88,Barra do Pirai,Interior,2018m12,0,0,0,0,3,0,4,55,8,55,5
88,Barra do Pirai,Interior,2019m01,0,0,3,3,8,0,7,47,6,43,5
88,Barra do Pirai,Interior,2019m02,0,1,1,0,1,2,6,50,13,52,3
88,Barra do Pirai,Interior,2019m03,0,2,6,4,3,1,10,63,8,75,6
88,Barra do Pirai,Interior,2019m04,0,2,2,0,2,1,7,36,7,31,0
88,Barra do Pirai,Interior,2019m05,2,1,3,0,3,3,4,42,25,36,4
88,Barra do Pirai,Interior,2019m06,0,4,6,0,7,1,1,49,17,41,1
88,Barra do Pirai,Interior,2019m07,0,3,3,0,1,3,5,50,11,49,3
88,Barra do Pirai,Interior,2019m08,0,0,3,1,4,2,2,46,11,40,2
88,Barra do Pirai,Interior,2019m09,0,2,7,4,1,1,4,51,7,29,3
88,Barra do Pirai,Interior,2019m10,0,2,5,1,1,0,1,47,9,40,3
88,Barra do Pirai,Interior,2019m11,0,1,2,0,0,0,6,42,15,36,1
88,Barra do Pirai,Interior,2019m12,0,1,1,0,3,2,1,31,5,37,1
88,Barra do Pirai,Interior,2020m01,0,4,5,1,2,1,2,32,3,37,0
88,Barra do Pirai,Interior,2020m02,1,3,3,0,3,3,5,24,1,27,2
88,Barra do Pirai,Interior,2020m03,0,2,3,1,1,2,3,18,15,17,0
88,Barra do Pirai,Interior,2020m04,2,3,4,1,0,1,1,16,3,12,2
88,Barra do Pirai,Interior,2020m05,0,0,1,1,0,4,0,16,0,22,1
88,Barra do Pirai,Interior,2020m06,0,0,0,0,0,0,1,25,3,19,1
88,Barra do Pirai,Interior,2020m07,0,2,3,1,2,2,3,28,12,20,3
88,Barra do Pirai,Interior,2020m08,0,1,1,0,2,1,4,32,0,29,3
88,Barra do Pirai,Interior,2020m09,0,0,0,0,1,0,5,26,3,28,0
88,Barra do Pirai,Interior,2020m10,0,2,3,1,1,1,5,26,8,40,0
88,Barra do Pirai,Interior,2020m11,1,1,2,0,4,1,1,30,3,33,0
88,Barra do Pirai,Interior,2020m12,2,0,1,0,1,2,5,31,10,24,1
88,Barra do Pirai,Interior,2021m01,0,0,0,0,1,3,2,34,3,17,2
88,Barra do Pirai,Interior,2021m02,0,0,0,0,1,3,0,35,4,33,0
88,Barra do Pirai,Interior,2021m03,0,2,2,0,0,1,6,39,6,29,2
88,Barra do Pirai,Interior,2021m04,0,2,2,0,1,1,1,22,7,12,1
88,Barra do Pirai,Interior,2021m05,1,1,1,0,0,1,2,26,2,29,0
88,Barra do Pirai,Interior,2021m06,0,0,0,0,0,1,1,25,2,17,1
88,Barra do Pirai,Interior,2021m07,1,1,3,0,1,0,1,19,3,34,2
88,Barra do Pirai,Interior,2021m08,0,1,2,0,1,1,2,34,4,25,0
88,Barra do Pirai,Interior,2021m09,0,1,1,0,1,2,2,36,6,21,1
88,Barra do Pirai,Interior,2021m10,2,3,5,2,1,1,1,28,5,23,1
88,Barra do Pirai,Interior,2021m11,0,0,0,0,1,1,1,33,1,24,0
88,Barra do Pirai,Interior,2021m12,0,0,1,1,0,1,1,34,1,39,2
88,Barra do Pirai,Interior,2022m01,1,0,0,0,2,2,3,33,1,36,1
88,Barra do Pirai,Interior,2022m02,0,0,0,0,1,1,4,26,4,19,0
88,Barra do Pirai,Interior,2022m03,1,3,4,1,0,1,2,39,7,36,0
88,Barra do Pirai,Interior,2022m04,0,1,1,0,0,1,6,35,5,17,0
88,Barra do Pirai,Interior,2022m05,0,2,2,0,3,0,2,21,5,25,2
88,Barra do Pirai,Interior,2022m06,0,0,1,1,2,0,3,25,6,25,1
89,Resende,Interior,2018m01,1,9,11,2,8,3,8,36,7,33,3
89,Resende,Interior,2018m02,3,10,11,1,8,4,2,29,8,35,2
89,Resende,Interior,2018m03,2,17,25,7,3,5,8,39,7,38,1
89,Resende,Interior,2018m04,0,24,28,4,5,3,11,35,4,53,1
89,Resende,Interior,2018m05,2,14,17,3,9,8,9,59,10,52,4
89,Resende,Interior,2018m06,3,21,26,4,3,9,3,33,5,41,6
89,Resende,Interior,2018m07,4,9,12,2,6,9,2,41,14,28,12
89,Resende,Interior,2018m08,2,11,19,7,5,3,10,37,11,36,3
89,Resende,Interior,2018m09,1,9,15,5,8,7,26,42,3,42,6
89,Resende,Interior,2018m10,6,14,22,8,6,12,17,46,12,37,6
89,Resende,Interior,2018m11,5,9,13,4,8,13,8,41,25,33,15
89,Resende,Interior,2018m12,1,3,7,4,3,3,6,44,5,28,7
89,Resende,Interior,2019m01,2,16,22,6,3,4,3,35,4,31,3
89,Resende,Interior,2019m02,2,7,10,3,11,3,5,59,7,43,3
89,Resende,Interior,2019m03,1,13,22,7,1,3,8,50,21,46,2
89,Resende,Interior,2019m04,0,5,7,1,5,1,8,44,16,48,2
89,Resende,Interior,2019m05,2,5,7,1,3,4,2,61,1,44,4
89,Resende,Interior,2019m06,0,4,7,2,4,3,7,46,11,44,4
89,Resende,Interior,2019m07,1,6,7,0,6,3,1,43,3,35,3
89,Resende,Interior,2019m08,2,8,13,4,1,2,4,52,9,27,6
89,Resende,Interior,2019m09,1,14,17,2,13,1,9,58,8,51,4
89,Resende,Interior,2019m10,0,8,14,6,10,1,14,45,5,44,2
89,Resende,Interior,2019m11,0,6,7,0,2,3,1,62,4,45,2
89,Resende,Interior,2019m12,3,3,3,0,4,2,6,32,10,46,5
89,Resende,Interior,2020m01,0,5,10,0,4,1,2,47,4,37,2
89,Resende,Interior,2020m02,1,11,16,2,2,3,7,36,10,43,4
89,Resende,Interior,2020m03,3,4,6,1,1,4,3,21,5,26,2
89,Resende,Interior,2020m04,2,0,0,0,0,2,2,29,0,18,6
89,Resende,Interior,2020m05,2,1,1,0,1,0,2,29,1,25,5
89,Resende,Interior,2020m06,1,0,0,0,1,1,2,32,2,30,4
89,Resende,Interior,2020m07,0,1,2,1,1,1,2,31,6,39,3
89,Resende,Interior,2020m08,1,1,3,2,3,0,3,32,12,32,4
89,Resende,Interior,2020m09,0,2,3,1,2,3,3,48,9,29,7
89,Resende,Interior,2020m10,1,5,6,1,1,0,3,54,9,34,6
89,Resende,Interior,2020m11,0,4,7,3,1,1,4,51,9,35,0
89,Resende,Interior,2020m12,1,6,7,1,3,1,3,46,10,39,0
89,Resende,Interior,2021m01,0,4,7,3,2,1,5,33,11,40,10
89,Resende,Interior,2021m02,1,2,3,1,1,4,5,46,4,41,4
89,Resende,Interior,2021m03,0,3,3,0,3,1,3,45,4,39,3
89,Resende,Interior,2021m04,1,3,3,0,1,0,2,42,10,35,2
89,Resende,Interior,2021m05,2,5,6,1,3,1,1,37,11,44,2
89,Resende,Interior,2021m06,0,4,5,0,2,1,2,41,20,28,2
89,Resende,Interior,2021m07,0,1,2,1,2,0,1,47,7,46,1
89,Resende,Interior,2021m08,0,5,5,0,5,0,9,44,2,31,1
89,Resende,Interior,2021m09,0,3,3,0,1,0,2,45,8,29,3
89,Resende,Interior,2021m10,1,1,3,0,2,3,1,29,12,25,0
89,Resende,Interior,2021m11,3,0,1,1,2,2,3,44,10,47,3
89,Resende,Interior,2021m12,1,4,4,0,0,2,3,32,9,30,2
89,Resende,Interior,2022m01,2,0,0,0,2,2,2,26,8,42,2
89,Resende,Interior,2022m02,1,2,4,2,0,2,2,38,6,44,3
89,Resende,Interior,2022m03,0,0,0,0,6,4,9,36,3,30,5
89,Resende,Interior,2022m04,0,3,5,2,2,1,4,27,12,34,1
89,Resende,Interior,2022m05,1,2,3,1,1,2,5,38,3,26,2
89,Resende,Interior,2022m06,0,5,8,1,3,2,0,18,3,23,0
90,Barra Mansa,Interior,2018m01,1,3,4,1,9,6,4,53,3,46,5
90,Barra Mansa,Interior,2018m02,0,5,5,0,10,5,5,41,17,41,9
90,Barra Mansa,Interior,2018m03,3,10,12,2,4,4,9,51,12,28,3
90,Barra Mansa,Interior,2018m04,6,8,12,1,6,5,8,43,11,69,9
90,Barra Mansa,Interior,2018m05,1,5,9,3,11,4,9,55,3,56,4
90,Barra Mansa,Interior,2018m06,1,26,29,3,8,21,9,41,8,40,5
90,Barra Mansa,Interior,2018m07,2,7,8,1,7,11,5,33,9,26,11
90,Barra Mansa,Interior,2018m08,2,2,2,0,8,12,5,35,12,43,13
90,Barra Mansa,Interior,2018m09,5,8,10,1,3,2,0,38,7,38,6
90,Barra Mansa,Interior,2018m10,0,5,7,1,9,7,5,26,17,32,13
90,Barra Mansa,Interior,2018m11,3,4,6,2,5,9,7,36,6,30,10
90,Barra Mansa,Interior,2018m12,1,3,5,1,8,10,9,42,10,45,17
90,Barra Mansa,Interior,2019m01,5,8,10,2,5,7,0,70,4,68,17
